customer_id,recharge_in_first_3_months,recharge_in_recent_month,frequency_trend
CUST91274,2,2,Stable
CUST91275,2,2,Stable
CUST91276,2,2,Stable
CUST91277,1,1,Stable
CUST91278,4,4,Stable
CUST91279,1,5,increasing
CUST91280,5,4,decreasing
CUST91281,1,1,Stable
CUST91282,2,1,decreasing
CUST91283,1,6,increasing
CUST91284,7,5,decreasing
CUST91285,7,12,increasing
CUST91286,3,3,Stable
CUST91287,5,3,decreasing
CUST91289,7,2,decreasing
CUST91290,2,2,Stable
CUST91291,1,3,increasing
CUST91292,1,5,increasing
CUST91293,5,5,Stable
CUST91294,8,8,Stable
CUST91296,6,4,decreasing
CUST91297,2,2,Stable
CUST91298,3,3,Stable
CUST91299,1,2,increasing
CUST91300,6,4,decreasing
CUST91301,1,3,increasing
CUST91302,5,7,increasing
CUST91303,10,10,Stable
CUST91304,1,2,increasing
CUST91305,1,2,increasing
CUST91306,2,7,increasing
CUST91307,2,1,decreasing
CUST91309,5,4,decreasing
CUST91310,2,1,decreasing
CUST91312,1,1,Stable
CUST91314,1,1,Stable
CUST91315,1,1,Stable
CUST91316,1,5,increasing
CUST91317,1,2,increasing
CUST91319,39,39,Stable
CUST91320,4,4,Stable
CUST91321,2,2,Stable
CUST91322,2,1,decreasing
CUST91323,3,9,increasing
CUST91324,2,2,Stable
CUST91325,4,3,decreasing
CUST91326,1,2,increasing
CUST91327,2,1,decreasing
CUST91328,8,5,decreasing
CUST91329,1,1,Stable
CUST91330,7,4,decreasing
CUST91331,1,1,Stable
CUST91332,13,21,increasing
CUST91333,1,1,Stable
CUST91334,11,8,decreasing
CUST91335,30,30,Stable
CUST91336,1,1,Stable
CUST91337,6,4,decreasing
CUST91338,6,6,Stable
CUST91339,1,3,increasing
CUST91340,6,2,decreasing
CUST91341,4,3,decreasing
CUST91342,1,2,increasing
CUST91343,1,1,Stable
CUST91344,3,5,increasing
CUST91345,3,1,decreasing
CUST91346,2,3,increasing
CUST91347,1,1,Stable
CUST91348,1,1,Stable
CUST91349,20,26,increasing
CUST91351,1,2,increasing
CUST91352,27,28,increasing
CUST91353,14,17,increasing
CUST91354,6,12,increasing
CUST91355,5,7,increasing
CUST91356,1,1,Stable
CUST91357,4,3,decreasing
CUST91358,4,3,decreasing
CUST91359,3,3,Stable
CUST91360,10,8,decreasing
CUST91361,1,1,Stable
CUST91362,3,5,increasing
CUST91363,23,18,decreasing
CUST91364,5,2,decreasing
CUST91365,2,1,decreasing
CUST91366,4,4,Stable
CUST91367,3,3,Stable
CUST91368,1,1,Stable
CUST91369,3,2,decreasing
CUST91370,2,1,decreasing
CUST91371,1,4,increasing
CUST91372,7,11,increasing
CUST91374,3,1,decreasing
CUST91375,1,1,Stable
CUST91377,1,2,increasing
CUST91379,6,6,Stable
CUST91380,7,6,decreasing
CUST91381,5,4,decreasing
CUST91382,9,12,increasing
CUST91383,1,1,Stable
CUST91384,1,4,increasing
CUST91385,2,1,decreasing
CUST91386,5,2,decreasing
CUST91387,4,4,Stable
CUST91388,3,4,increasing
CUST91389,3,2,decreasing
CUST91390,2,1,decreasing
CUST91391,8,7,decreasing
CUST91392,1,3,increasing
CUST91393,2,4,increasing
CUST91394,4,4,Stable
CUST91396,2,3,increasing
CUST91398,2,1,decreasing
CUST91399,1,1,Stable
CUST91400,2,1,decreasing
CUST91402,5,5,Stable
CUST91404,3,4,increasing
CUST91405,4,2,decreasing
CUST91407,1,2,increasing
CUST91408,2,6,increasing
CUST91409,7,6,decreasing
CUST91410,1,1,Stable
CUST91412,1,1,Stable
CUST91414,3,5,increasing
CUST91415,3,1,decreasing
CUST91416,3,3,Stable
CUST91417,2,1,decreasing
CUST91418,4,5,increasing
CUST91419,28,28,Stable
CUST91420,9,5,decreasing
CUST91421,1,1,Stable
CUST91422,3,3,Stable
CUST91423,3,3,Stable
CUST91424,8,5,decreasing
CUST91425,1,2,increasing
CUST91426,1,2,increasing
CUST91427,1,2,increasing
CUST91428,7,4,decreasing
CUST91429,1,2,increasing
CUST91430,6,3,decreasing
CUST91433,1,1,Stable
CUST91434,1,1,Stable
CUST91435,1,3,increasing
CUST91436,3,1,decreasing
CUST91437,1,5,increasing
CUST91438,11,6,decreasing
CUST91440,3,3,Stable
CUST91442,13,13,Stable
CUST91443,3,2,decreasing
CUST91444,6,6,Stable
CUST91445,4,2,decreasing
CUST91447,3,1,decreasing
CUST91448,9,9,Stable
CUST91449,2,2,Stable
CUST91450,1,1,Stable
CUST91451,4,10,increasing
CUST91452,8,5,decreasing
CUST91453,3,4,increasing
CUST91455,1,1,Stable
CUST91457,3,2,decreasing
CUST91458,3,3,Stable
CUST91459,5,4,decreasing
CUST91460,1,3,increasing
CUST91461,3,2,decreasing
CUST91462,2,2,Stable
CUST91463,1,1,Stable
CUST91464,6,3,decreasing
CUST91465,2,2,Stable
CUST91466,2,4,increasing
CUST91467,1,1,Stable
CUST91470,2,1,decreasing
CUST91471,3,4,increasing
CUST91472,3,3,Stable
CUST91473,2,2,Stable
CUST91474,3,4,increasing
CUST91475,1,2,increasing
CUST91476,5,2,decreasing
CUST91478,2,2,Stable
CUST91479,10,7,decreasing
CUST91480,1,1,Stable
CUST91481,2,2,Stable
CUST91482,5,2,decreasing
CUST91484,3,1,decreasing
CUST91485,1,3,increasing
CUST91486,9,3,decreasing
CUST91487,5,6,increasing
CUST91488,1,1,Stable
CUST91489,4,1,decreasing
CUST91491,2,2,Stable
CUST91492,1,1,Stable
CUST91493,5,5,Stable
CUST91494,6,3,decreasing
CUST91495,2,3,increasing
CUST91496,1,1,Stable
CUST91497,15,13,decreasing
CUST91498,3,5,increasing
CUST91499,1,2,increasing
CUST91500,1,1,Stable
CUST91501,4,2,decreasing
CUST91502,5,3,decreasing
CUST91503,1,1,Stable
CUST91504,2,3,increasing
CUST91505,2,2,Stable
CUST91506,4,4,Stable
CUST91507,17,8,decreasing
CUST91508,2,2,Stable
CUST91509,3,1,decreasing
CUST91510,1,1,Stable
CUST91511,1,3,increasing
CUST91512,3,2,decreasing
CUST91513,4,3,decreasing
CUST91515,1,1,Stable
CUST91516,1,1,Stable
CUST91517,4,5,increasing
CUST91518,2,2,Stable
CUST91519,4,5,increasing
CUST91520,9,11,increasing
CUST91521,7,6,decreasing
CUST91523,24,23,decreasing
CUST91524,18,16,decreasing
CUST91526,1,1,Stable
CUST91527,2,3,increasing
CUST91530,2,2,Stable
CUST91531,1,1,Stable
CUST91532,3,7,increasing
CUST91534,1,4,increasing
CUST91535,3,7,increasing
CUST91536,2,3,increasing
CUST91537,1,1,Stable
CUST91539,2,1,decreasing
CUST91540,2,2,Stable
CUST91541,2,2,Stable
CUST91542,1,1,Stable
CUST91543,5,3,decreasing
CUST91544,2,1,decreasing
CUST91546,1,1,Stable
CUST91548,8,10,increasing
CUST91549,1,1,Stable
CUST91550,1,1,Stable
CUST91551,5,5,Stable
CUST91552,1,1,Stable
CUST91553,6,10,increasing
CUST91554,4,4,Stable
CUST91555,6,8,increasing
CUST91556,1,1,Stable
CUST91557,2,2,Stable
CUST91558,4,2,decreasing
CUST91559,1,1,Stable
CUST91561,2,6,increasing
CUST91562,3,1,decreasing
CUST91563,10,7,decreasing
CUST91564,2,3,increasing
CUST91565,3,1,decreasing
CUST91566,1,1,Stable
CUST91567,1,1,Stable
CUST91568,1,1,Stable
CUST91569,1,2,increasing
CUST91570,19,18,decreasing
CUST91571,2,3,increasing
CUST91572,2,2,Stable
CUST91573,1,1,Stable
CUST91574,6,5,decreasing
CUST91575,1,1,Stable
CUST91576,1,1,Stable
CUST91577,1,2,increasing
CUST91578,5,5,Stable
CUST91579,6,2,decreasing
CUST91581,2,2,Stable
CUST91582,2,1,decreasing
CUST91583,9,10,increasing
CUST91585,2,1,decreasing
CUST91586,5,8,increasing
CUST91587,2,1,decreasing
CUST91588,3,6,increasing
CUST91589,4,3,decreasing
CUST91590,3,5,increasing
CUST91591,6,5,decreasing
CUST91592,1,1,Stable
CUST91594,1,1,Stable
CUST91595,2,1,decreasing
CUST91596,1,5,increasing
CUST91597,15,14,decreasing
CUST91598,2,2,Stable
CUST91600,3,2,decreasing
CUST91601,2,2,Stable
CUST91603,2,3,increasing
CUST91604,2,4,increasing
CUST91605,7,3,decreasing
CUST91606,5,9,increasing
CUST91608,1,1,Stable
CUST91609,6,5,decreasing
CUST91610,2,2,Stable
CUST91611,2,1,decreasing
CUST91612,3,1,decreasing
CUST91613,40,40,Stable
CUST91614,17,17,Stable
CUST91615,5,4,decreasing
CUST91616,9,6,decreasing
CUST91617,1,1,Stable
CUST91618,1,4,increasing
CUST91619,4,2,decreasing
CUST91620,2,3,increasing
CUST91621,2,2,Stable
CUST91622,2,3,increasing
CUST91623,5,4,decreasing
CUST91624,1,2,increasing
CUST91626,6,2,decreasing
CUST91627,1,1,Stable
CUST91628,2,2,Stable
CUST91629,1,4,increasing
CUST91630,2,3,increasing
CUST91631,2,2,Stable
CUST91632,1,1,Stable
CUST91633,6,9,increasing
CUST91634,1,1,Stable
CUST91635,1,1,Stable
CUST91636,1,1,Stable
CUST91637,8,6,decreasing
CUST91638,1,4,increasing
CUST91639,3,2,decreasing
CUST91640,2,3,increasing
CUST91641,1,1,Stable
CUST91643,1,1,Stable
CUST91646,3,2,decreasing
CUST91649,9,7,decreasing
CUST91650,5,3,decreasing
CUST91651,1,1,Stable
CUST91652,7,5,decreasing
CUST91654,1,9,increasing
CUST91655,2,2,Stable
CUST91656,2,3,increasing
CUST91657,2,2,Stable
CUST91658,2,2,Stable
CUST91659,3,2,decreasing
CUST91660,1,1,Stable
CUST91661,1,6,increasing
CUST91662,2,2,Stable
CUST91663,1,2,increasing
CUST91664,1,2,increasing
CUST91666,2,2,Stable
CUST91667,1,2,increasing
CUST91668,1,1,Stable
CUST91669,21,26,increasing
CUST91670,2,3,increasing
CUST91671,2,1,decreasing
CUST91672,1,1,Stable
CUST91673,1,1,Stable
CUST91674,3,3,Stable
CUST91675,3,3,Stable
CUST91676,3,3,Stable
CUST91677,3,6,increasing
CUST91678,2,1,decreasing
CUST91679,10,10,Stable
CUST91680,2,1,decreasing
CUST91681,1,1,Stable
CUST91683,5,5,Stable
CUST91684,4,5,increasing
CUST91685,1,1,Stable
CUST91686,3,2,decreasing
CUST91687,3,5,increasing
CUST91688,7,6,decreasing
CUST91690,1,1,Stable
CUST91692,2,1,decreasing
CUST91693,26,26,Stable
CUST91694,2,2,Stable
CUST91696,1,1,Stable
CUST91698,1,2,increasing
CUST91700,3,3,Stable
CUST91701,1,1,Stable
CUST91702,9,10,increasing
CUST91703,1,2,increasing
CUST91704,3,2,decreasing
CUST91706,5,6,increasing
CUST91707,3,3,Stable
CUST91708,1,1,Stable
CUST91709,1,2,increasing
CUST91710,1,2,increasing
CUST91711,4,1,decreasing
CUST91712,1,4,increasing
CUST91714,2,1,decreasing
CUST91715,2,1,decreasing
CUST91716,1,1,Stable
CUST91718,2,1,decreasing
CUST91719,4,3,decreasing
CUST91720,6,7,increasing
CUST91721,4,5,increasing
CUST91722,1,3,increasing
CUST91723,1,1,Stable
CUST91724,2,3,increasing
CUST91726,3,1,decreasing
CUST91727,4,3,decreasing
CUST91728,20,20,Stable
CUST91729,4,6,increasing
CUST91731,4,7,increasing
CUST91732,3,1,decreasing
CUST91733,2,1,decreasing
CUST91734,1,2,increasing
CUST91735,2,1,decreasing
CUST91736,4,7,increasing
CUST91738,14,14,Stable
CUST91739,3,2,decreasing
CUST91740,4,3,decreasing
CUST91741,6,10,increasing
CUST91743,6,5,decreasing
CUST91744,6,4,decreasing
CUST91745,5,2,decreasing
CUST91746,3,5,increasing
CUST91748,1,3,increasing
CUST91749,2,1,decreasing
CUST91750,2,2,Stable
CUST91751,3,3,Stable
CUST91753,3,5,increasing
CUST91755,10,8,decreasing
CUST91756,5,8,increasing
CUST91757,1,3,increasing
CUST91758,1,4,increasing
CUST91759,1,1,Stable
CUST91760,1,1,Stable
CUST91761,1,1,Stable
CUST91762,2,1,decreasing
CUST91763,5,3,decreasing
CUST91764,1,2,increasing
CUST91765,3,1,decreasing
CUST91766,1,6,increasing
CUST91768,5,5,Stable
CUST91769,3,1,decreasing
CUST91771,2,3,increasing
CUST91772,3,2,decreasing
CUST91773,2,2,Stable
CUST91774,5,2,decreasing
CUST91775,6,9,increasing
CUST91776,1,1,Stable
CUST91777,1,1,Stable
CUST91778,1,4,increasing
CUST91780,7,6,decreasing
CUST91781,3,2,decreasing
CUST91782,7,3,decreasing
CUST91784,1,1,Stable
CUST91785,2,2,Stable
CUST91786,2,1,decreasing
CUST91787,5,5,Stable
CUST91788,3,2,decreasing
CUST91789,1,6,increasing
CUST91791,8,6,decreasing
CUST91792,3,2,decreasing
CUST91793,3,4,increasing
CUST91795,5,5,Stable
CUST91796,3,3,Stable
CUST91797,4,3,decreasing
CUST91799,2,6,increasing
CUST91800,2,1,decreasing
CUST91801,1,1,Stable
CUST91802,2,2,Stable
CUST91803,4,5,increasing
CUST91804,5,2,decreasing
CUST91805,4,1,decreasing
CUST91806,2,2,Stable
CUST91808,2,1,decreasing
CUST91810,1,2,increasing
CUST91811,2,2,Stable
CUST91812,7,13,increasing
CUST91813,3,1,decreasing
CUST91814,5,9,increasing
CUST91815,4,4,Stable
CUST91816,8,5,decreasing
CUST91819,3,4,increasing
CUST91820,3,6,increasing
CUST91821,1,1,Stable
CUST91822,3,1,decreasing
CUST91823,6,6,Stable
CUST91824,2,2,Stable
CUST91825,3,4,increasing
CUST91826,8,7,decreasing
CUST91827,18,18,Stable
CUST91828,1,3,increasing
CUST91829,2,3,increasing
CUST91830,4,4,Stable
CUST91831,5,5,Stable
CUST91832,5,1,decreasing
CUST91833,1,2,increasing
CUST91834,13,11,decreasing
CUST91835,2,1,decreasing
CUST91837,4,4,Stable
CUST91838,1,1,Stable
CUST91839,2,1,decreasing
CUST91840,1,2,increasing
CUST91841,3,3,Stable
CUST91844,3,2,decreasing
CUST91845,1,2,increasing
CUST91846,5,2,decreasing
CUST91847,2,1,decreasing
CUST91848,4,1,decreasing
CUST91849,2,3,increasing
CUST91850,4,3,decreasing
CUST91851,1,2,increasing
CUST91852,3,1,decreasing
CUST91853,3,3,Stable
CUST91858,3,3,Stable
CUST91859,5,6,increasing
CUST91860,4,5,increasing
CUST91861,2,2,Stable
CUST91862,1,1,Stable
CUST91863,2,1,decreasing
CUST91865,4,1,decreasing
CUST91866,5,4,decreasing
CUST91867,1,3,increasing
CUST91869,2,2,Stable
CUST91871,3,4,increasing
CUST91872,4,2,decreasing
CUST91874,1,1,Stable
CUST91877,1,3,increasing
CUST91878,1,1,Stable
CUST91879,25,23,decreasing
CUST91881,5,3,decreasing
CUST91883,10,16,increasing
CUST91884,4,4,Stable
CUST91885,2,2,Stable
CUST91886,1,2,increasing
CUST91887,6,3,decreasing
CUST91888,5,7,increasing
CUST91890,2,2,Stable
CUST91891,4,2,decreasing
CUST91892,1,2,increasing
CUST91894,7,4,decreasing
CUST91895,2,1,decreasing
CUST91896,1,2,increasing
CUST91897,9,12,increasing
CUST91898,1,1,Stable
CUST91899,1,1,Stable
CUST91900,2,3,increasing
CUST91901,1,1,Stable
CUST91903,2,1,decreasing
CUST91904,4,4,Stable
CUST91905,2,1,decreasing
CUST91906,13,11,decreasing
CUST91908,1,1,Stable
CUST91909,1,1,Stable
CUST91911,3,3,Stable
CUST91912,1,1,Stable
CUST91913,5,5,Stable
CUST91914,2,1,decreasing
CUST91915,2,2,Stable
CUST91916,2,5,increasing
CUST91917,1,4,increasing
CUST91919,4,4,Stable
CUST91920,1,1,Stable
CUST91921,4,4,Stable
CUST91922,1,1,Stable
CUST91923,2,2,Stable
CUST91924,3,1,decreasing
CUST91925,2,2,Stable
CUST91927,1,2,increasing
CUST91928,3,6,increasing
CUST91929,5,5,Stable
CUST91930,2,5,increasing
CUST91931,2,4,increasing
CUST91933,16,22,increasing
CUST91934,8,5,decreasing
CUST91935,2,2,Stable
CUST91936,1,1,Stable
CUST91939,10,9,decreasing
CUST91940,2,1,decreasing
CUST91941,8,11,increasing
CUST91942,3,1,decreasing
CUST91944,2,4,increasing
CUST91945,1,1,Stable
CUST91946,1,1,Stable
CUST91947,4,5,increasing
CUST91948,1,2,increasing
CUST91949,4,4,Stable
CUST91950,1,1,Stable
CUST91951,3,3,Stable
CUST91952,2,2,Stable
CUST91953,4,7,increasing
CUST91954,2,3,increasing
CUST91955,4,3,decreasing
CUST91956,1,1,Stable
CUST91958,1,1,Stable
CUST91959,3,3,Stable
CUST91960,1,1,Stable
CUST91961,1,1,Stable
CUST91962,1,3,increasing
CUST91963,2,6,increasing
CUST91964,2,2,Stable
CUST91965,3,4,increasing
CUST91966,2,2,Stable
CUST91967,6,5,decreasing
CUST91968,4,3,decreasing
CUST91969,21,25,increasing
CUST91971,4,4,Stable
CUST91972,1,1,Stable
CUST91973,2,5,increasing
CUST91974,1,2,increasing
CUST91975,3,3,Stable
CUST91977,1,1,Stable
CUST91978,1,4,increasing
CUST91979,2,3,increasing
CUST91980,1,1,Stable
CUST91981,4,2,decreasing
CUST91982,2,2,Stable
CUST91983,1,1,Stable
CUST91984,2,2,Stable
CUST91985,1,2,increasing
CUST91986,3,4,increasing
CUST91987,7,4,decreasing
CUST91988,9,19,increasing
CUST91989,1,1,Stable
CUST91990,2,1,decreasing
CUST91991,3,3,Stable
CUST91993,2,1,decreasing
CUST91994,5,4,decreasing
CUST91995,2,1,decreasing
CUST91996,1,2,increasing
CUST91997,5,1,decreasing
CUST91998,2,5,increasing
CUST91999,3,4,increasing
CUST92000,2,2,Stable
CUST92001,7,5,decreasing
CUST92002,1,2,increasing
CUST92003,1,1,Stable
CUST92004,29,29,Stable
CUST92005,3,1,decreasing
CUST92006,1,1,Stable
CUST92007,1,1,Stable
CUST92008,1,1,Stable
CUST92009,8,8,Stable
CUST92011,4,4,Stable
CUST92012,1,2,increasing
CUST92013,2,4,increasing
CUST92014,6,3,decreasing
CUST92015,1,2,increasing
CUST92016,2,1,decreasing
CUST92017,1,2,increasing
CUST92018,1,4,increasing
CUST92019,4,4,Stable
CUST92020,6,4,decreasing
CUST92021,1,1,Stable
CUST92022,1,1,Stable
CUST92023,3,3,Stable
CUST92026,4,2,decreasing
CUST92027,13,12,decreasing
CUST92028,8,11,increasing
CUST92030,2,2,Stable
CUST92032,2,2,Stable
CUST92034,8,10,increasing
CUST92036,5,5,Stable
CUST92037,2,2,Stable
CUST92038,2,1,decreasing
CUST92039,2,2,Stable
CUST92040,24,24,Stable
CUST92041,5,8,increasing
CUST92042,1,1,Stable
CUST92043,2,3,increasing
CUST92044,1,1,Stable
CUST92045,1,2,increasing
CUST92046,13,4,decreasing
CUST92047,2,2,Stable
CUST92048,3,2,decreasing
CUST92049,2,2,Stable
CUST92050,1,3,increasing
CUST92051,5,4,decreasing
CUST92052,1,3,increasing
CUST92053,9,9,Stable
CUST92054,2,1,decreasing
CUST92055,3,4,increasing
CUST92056,1,2,increasing
CUST92057,2,2,Stable
CUST92059,6,3,decreasing
CUST92060,2,4,increasing
CUST92062,2,1,decreasing
CUST92063,5,1,decreasing
CUST92064,5,3,decreasing
CUST92065,3,2,decreasing
CUST92066,1,1,Stable
CUST92067,5,2,decreasing
CUST92069,2,5,increasing
CUST92070,1,1,Stable
CUST92071,7,10,increasing
CUST92072,2,3,increasing
CUST92073,1,1,Stable
CUST92074,1,2,increasing
CUST92075,1,1,Stable
CUST92077,1,1,Stable
CUST92078,1,2,increasing
CUST92079,4,1,decreasing
CUST92080,1,1,Stable
CUST92081,5,5,Stable
CUST92082,7,8,increasing
CUST92083,1,4,increasing
CUST92084,4,4,Stable
CUST92087,1,1,Stable
CUST92088,5,3,decreasing
CUST92089,2,1,decreasing
CUST92090,3,2,decreasing
CUST92091,1,1,Stable
CUST92092,1,2,increasing
CUST92093,3,3,Stable
CUST92095,4,5,increasing
CUST92096,3,5,increasing
CUST92097,30,31,increasing
CUST92098,2,2,Stable
CUST92100,3,2,decreasing
CUST92101,2,2,Stable
CUST92102,1,1,Stable
CUST92103,4,5,increasing
CUST92105,2,1,decreasing
CUST92107,1,1,Stable
CUST92108,6,2,decreasing
CUST92109,3,3,Stable
CUST92110,1,2,increasing
CUST92111,4,4,Stable
CUST92112,2,3,increasing
CUST92114,3,1,decreasing
CUST92115,2,4,increasing
CUST92116,2,1,decreasing
CUST92117,1,3,increasing
CUST92119,2,2,Stable
CUST92120,2,1,decreasing
CUST92121,2,1,decreasing
CUST92123,1,1,Stable
CUST92124,1,1,Stable
CUST92125,6,6,Stable
CUST92126,5,5,Stable
CUST92127,3,2,decreasing
CUST92128,3,3,Stable
CUST92129,3,3,Stable
CUST92130,2,2,Stable
CUST92132,1,4,increasing
CUST92133,7,3,decreasing
CUST92134,1,1,Stable
CUST92135,2,3,increasing
CUST92137,2,5,increasing
CUST92140,2,1,decreasing
CUST92141,3,6,increasing
CUST92142,2,2,Stable
CUST92143,2,2,Stable
CUST92145,4,4,Stable
CUST92146,2,3,increasing
CUST92147,1,4,increasing
CUST92148,1,3,increasing
CUST92149,4,1,decreasing
CUST92151,2,2,Stable
CUST92152,6,2,decreasing
CUST92153,2,1,decreasing
CUST92154,17,16,decreasing
CUST92156,1,1,Stable
CUST92157,3,1,decreasing
CUST92158,1,1,Stable
CUST92159,10,11,increasing
CUST92160,3,3,Stable
CUST92161,5,2,decreasing
CUST92162,2,2,Stable
CUST92163,1,1,Stable
CUST92164,3,4,increasing
CUST92166,1,1,Stable
CUST92167,1,3,increasing
CUST92168,1,1,Stable
CUST92169,7,8,increasing
CUST92170,4,4,Stable
CUST92171,4,3,decreasing
CUST92172,1,1,Stable
CUST92173,3,4,increasing
CUST92174,5,3,decreasing
CUST92175,3,6,increasing
CUST92176,3,2,decreasing
CUST92177,2,5,increasing
CUST92179,1,2,increasing
CUST92180,2,3,increasing
CUST92181,9,9,Stable
CUST92182,1,1,Stable
CUST92183,2,1,decreasing
CUST92184,1,1,Stable
CUST92186,20,20,Stable
CUST92187,4,2,decreasing
CUST92189,2,4,increasing
CUST92190,12,11,decreasing
CUST92191,7,2,decreasing
CUST92192,1,1,Stable
CUST92193,1,2,increasing
CUST92194,2,5,increasing
CUST92197,1,1,Stable
CUST92198,3,2,decreasing
CUST92199,2,2,Stable
CUST92200,5,3,decreasing
CUST92201,2,1,decreasing
CUST92202,3,2,decreasing
CUST92203,8,3,decreasing
CUST92204,3,1,decreasing
CUST92205,5,1,decreasing
CUST92206,3,2,decreasing
CUST92207,2,2,Stable
CUST92208,1,1,Stable
CUST92209,2,1,decreasing
CUST92210,1,1,Stable
CUST92211,1,1,Stable
CUST92212,2,1,decreasing
CUST92213,3,1,decreasing
CUST92214,1,1,Stable
CUST92215,1,1,Stable
CUST92216,3,2,decreasing
CUST92217,4,5,increasing
CUST92218,1,1,Stable
CUST92219,1,2,increasing
CUST92220,3,2,decreasing
CUST92221,3,3,Stable
CUST92223,5,5,Stable
CUST92224,2,2,Stable
CUST92225,37,37,Stable
CUST92226,2,2,Stable
CUST92227,1,1,Stable
CUST92228,1,2,increasing
CUST92229,1,1,Stable
CUST92230,4,4,Stable
CUST92231,1,2,increasing
CUST92232,1,2,increasing
CUST92233,6,6,Stable
CUST92234,3,3,Stable
CUST92236,1,1,Stable
CUST92237,1,2,increasing
CUST92238,4,1,decreasing
CUST92239,3,3,Stable
CUST92240,5,2,decreasing
CUST92241,1,4,increasing
CUST92242,3,2,decreasing
CUST92243,1,2,increasing
CUST92244,9,5,decreasing
CUST92245,2,3,increasing
CUST92246,2,1,decreasing
CUST92247,3,3,Stable
CUST92248,25,21,decreasing
CUST92249,4,4,Stable
CUST92251,4,3,decreasing
CUST92252,1,2,increasing
CUST92253,7,11,increasing
CUST92254,3,4,increasing
CUST92255,3,3,Stable
CUST92256,25,25,Stable
CUST92257,19,17,decreasing
CUST92259,15,12,decreasing
CUST92260,1,1,Stable
CUST92261,1,1,Stable
CUST92262,1,1,Stable
CUST92263,1,2,increasing
CUST92264,4,4,Stable
CUST92265,1,2,increasing
CUST92266,4,2,decreasing
CUST92267,2,3,increasing
CUST92268,1,1,Stable
CUST92269,11,14,increasing
CUST92270,1,1,Stable
CUST92271,1,1,Stable
CUST92272,11,10,decreasing
CUST92273,1,1,Stable
CUST92274,1,1,Stable
CUST92275,8,2,decreasing
CUST92276,5,5,Stable
CUST92277,39,39,Stable
CUST92278,4,2,decreasing
CUST92280,1,2,increasing
CUST92281,2,1,decreasing
CUST92282,5,5,Stable
CUST92283,3,1,decreasing
CUST92284,26,26,Stable
CUST92285,9,8,decreasing
CUST92287,1,1,Stable
CUST92288,5,7,increasing
CUST92289,18,14,decreasing
CUST92290,12,12,Stable
CUST92291,4,6,increasing
CUST92292,10,10,Stable
CUST92293,4,2,decreasing
CUST92294,13,9,decreasing
CUST92297,2,3,increasing
CUST92298,3,4,increasing
CUST92299,3,2,decreasing
CUST92300,6,2,decreasing
CUST92301,1,1,Stable
CUST92302,8,4,decreasing
CUST92304,1,1,Stable
CUST92305,3,2,decreasing
CUST92308,3,3,Stable
CUST92309,5,3,decreasing
CUST92310,5,2,decreasing
CUST92311,6,8,increasing
CUST92313,4,10,increasing
CUST92314,4,3,decreasing
CUST92315,2,5,increasing
CUST92316,6,2,decreasing
CUST92317,1,2,increasing
CUST92318,1,1,Stable
CUST92319,2,2,Stable
CUST92320,1,1,Stable
CUST92322,2,1,decreasing
CUST92323,1,1,Stable
CUST92324,21,21,Stable
CUST92325,2,3,increasing
CUST92328,9,5,decreasing
CUST92329,4,3,decreasing
CUST92330,8,14,increasing
CUST92332,1,1,Stable
CUST92333,21,17,decreasing
CUST92334,1,1,Stable
CUST92335,5,5,Stable
CUST92336,2,2,Stable
CUST92337,3,3,Stable
CUST92338,4,5,increasing
CUST92340,2,3,increasing
CUST92342,1,1,Stable
CUST92343,2,2,Stable
CUST92344,3,2,decreasing
CUST92345,2,1,decreasing
CUST92346,1,2,increasing
CUST92348,1,1,Stable
CUST92349,1,1,Stable
CUST92350,5,3,decreasing
CUST92351,1,1,Stable
CUST92352,1,2,increasing
CUST92353,2,1,decreasing
CUST92355,3,3,Stable
CUST92356,5,2,decreasing
CUST92357,2,1,decreasing
CUST92358,3,3,Stable
CUST92359,9,4,decreasing
CUST92360,9,9,Stable
CUST92361,7,5,decreasing
CUST92362,5,5,Stable
CUST92363,1,2,increasing
CUST92365,1,1,Stable
CUST92366,1,1,Stable
CUST92367,1,1,Stable
CUST92368,9,12,increasing
CUST92369,3,2,decreasing
CUST92371,3,3,Stable
CUST92372,6,7,increasing
CUST92373,1,1,Stable
